DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,ES,2022,2591.885,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EU27_2020,2021,29815.675,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,EU27_2020,2022,29696.954,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,FI,2021,1269.772,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,FI,2022,1264.035,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,FR,2021,5246.640,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,FR,2022,5152.977,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,GE,2021,526.231,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,GE,2022,601.293,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,HR,2021,582.687,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,HR,2022,586.470,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,HU,2021,21.018,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,HU,2022,20.565,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IE,2021,65.506,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IE,2022,65.655,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IS,2021,1179.346,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IS,2022,1206.906,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IT,2021,4165.966,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,IT,2022,4135.313,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LT,2021,37.323,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LT,2022,37.530,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LU,2021,8.930,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LU,2022,8.505,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LV,2021,249.128,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,LV,2022,248.773,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MD,2021,4.783,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MD,2022,4.826,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,ME,2021,160.181,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,ME,2022,160.253,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MK,2021,136.520,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MK,2022,137.717,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,MT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,NL,2021,7.784,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,NL,2022,7.445,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,NO,2021,12615.716,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,NO,2022,12515.576,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,PL,2021,199.854,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,PL,2022,199.094,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,PT,2021,1049.383,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,PT,2022,1083.918,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,RO,2021,1368.996,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,RO,2022,1355.622,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,RS,2021,861.827,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,RS,2022,862.092,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SE,2021,5792.164,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SE,2022,5816.923,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SI,2021,397.450,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SI,2022,392.015,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SK,2021,370.692,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,SK,2022,366.220,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,XK,2021,20.858,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA100,KTOE,XK,2022,20.866,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,AL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,AL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,AT,2021,23.429,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,AT,2022,21.953,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,BA,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,BE,2021,1.591,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,BE,2022,1.560,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,BG,2021,36.104,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,BG,2022,36.593,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,CY,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,CY,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,CZ,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,CZ,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,DE,2021,161.660,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,DE,2022,183.161,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,DK,2021,0.649,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,DK,2022,0.982,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EA20,2021,1253.843,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EA20,2022,1262.415,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EL,2021,4.323,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EL,2022,7.940,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,ES,2021,0.193,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,ES,2022,0.193,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EU27_2020,2021,1474.318,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,EU27_2020,2022,1504.127,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,FI,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,FI,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,FR,2021,217.758,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,FR,2022,200.445,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,GE,2021,15.011,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,GE,2022,15.224,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,HR,2021,12.676,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,HR,2022,10.987,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,HU,2021,140.064,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,HU,2022,155.021,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IS,2021,1432.525,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IS,2022,1458.060,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IT,2021,649.102,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,IT,2022,637.189,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LU,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LU,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LV,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,LV,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MD,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MD,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,ME,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,ME,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MK,2021,4.267,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MK,2022,4.010,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MT,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,MT,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,NL,2021,151.122,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,NL,2022,162.379,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,NO,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,NO,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,PL,2021,28.404,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,PL,2022,31.469,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,PT,2021,16.714,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,PT,2022,18.522,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,RO,2021,15.254,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,RO,2022,17.647,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,RS,2021,1.511,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,RS,2022,1.516,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SE,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SE,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SI,2021,11.310,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SI,2022,13.214,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SK,2021,3.965,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,SK,2022,4.872,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,XK,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA200,KTOE,XK,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,AL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,AL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,AT,2021,615.017,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,AT,2022,633.303,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,BA,2021,32.663,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,BE,2021,1135.865,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,BE,2022,1161.478,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,BG,2021,135.164,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,BG,2022,121.382,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,CY,2021,19.902,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,CY,2022,20.113,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,CZ,2021,57.883,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,CZ,2022,57.199,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,DE,2021,10926.636,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,DE,2022,11102.215,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,DK,2021,1490.270,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,DK,2022,1588.367,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EA20,2021,28654.290,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EA20,2022,30290.867,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EE,2021,62.809,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EE,2022,61.577,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EL,2021,877.009,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EL,2022,941.233,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,ES,2021,5186.105,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,ES,2022,5508.538,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EU27_2020,2021,34933.641,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,EU27_2020,2022,37227.720,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,FI,2021,737.977,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,FI,2022,1109.825,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,FR,2021,3308.335,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,FR,2022,3577.266,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,GE,2021,7.593,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,GE,2022,7.514,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,HR,2021,179.023,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,HR,2022,194.676,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,HU,2021,58.225,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,HU,2022,55.958,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IE,2021,928.073,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IE,2022,958.803,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IS,2021,0.489,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IS,2022,0.493,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IT,2021,1749.640,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,IT,2022,1808.462,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LT,2021,132.711,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LT,2022,163.269,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LU,2021,27.086,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LU,2022,28.443,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LV,2021,12.902,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,LV,2022,13.756,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MD,2021,6.100,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MD,2022,10.265,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,ME,2021,27.062,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,ME,2022,27.237,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MK,2021,9.112,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MK,2022,9.063,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MT,2021,0.005,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,MT,2022,0.005,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,NL,2021,1632.977,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,NL,2022,1839.551,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,NO,2021,1032.708,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,NO,2022,1184.821,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,PL,2021,1422.026,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,PL,2022,1628.076,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,PT,2021,1121.198,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,PT,2022,1167.386,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,RO,2021,647.340,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,RO,2022,576.342,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,RS,2021,86.059,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,RS,2022,85.070,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SE,2021,2468.443,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SE,2022,2909.529,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SI,2021,0.518,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SI,2022,0.515,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SK,2021,0.502,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,SK,2022,0.453,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,XK,2021,5.871,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA300,KTOE,XK,2022,15.798,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,AL,2021,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,AL,2022,0.000,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,AT,2021,615.017,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,AT,2022,633.303,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,BA,2021,32.663,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,BE,2021,476.578,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,BE,2022,528.433,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,BG,2021,135.164,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,BG,2022,121.382,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,CY,2021,19.902,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,CY,2022,20.113,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,CZ,2021,57.883,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,CZ,2022,57.199,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,DE,2021,8627.846,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,DE,2022,8816.545,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,DK,2021,852.278,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,DK,2022,860.167,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EA20,2021,24933.806,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EA20,2022,26567.438,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EE,2021,62.809,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EE,2022,61.577,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EL,2021,877.009,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EL,2022,941.233,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,ES,2021,5186.105,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,ES,2022,5508.538,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EU27_2020,2021,30524.495,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,EU27_2020,2022,32728.198,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,FI,2021,715.495,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,FI,2022,1086.538,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,FR,2021,3305.540,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,FR,2022,3522.734,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,GE,2021,7.593,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,GE,2022,7.514,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,HR,2021,179.023,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,HR,2022,194.676,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,HU,2021,58.225,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,HU,2022,55.958,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,IE,2021,928.073,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,IE,2022,958.803,
ESTAT:NRG_IND_RFCE(1.0),19/07/24 23:00:00,A,RA310,KTOE,IS,2021,0.489,
